endTime;artistName;trackName;msPlayed;;;;;;;;;;;;;;;
2020-11-10 23:59;Black Sabbath;Iron Man;354773;;;;;;;;;;;;;;;
2020-11-11 00:04;Eminem;Till I Collapse;297786;;;;;;;;;;;;;;;
2020-11-11 00:08;AC/DC;Back In Black;255493;;;;;;;;;;;;;;;
2020-11-11 00:12;Bon Jovi;You Give Love A Bad Name;222706;;;;;;;;;;;;;;;
2020-11-11 00:15;Twisted Sister;I Wanna Rock;179760;;;;;;;;;;;;;;;
2020-11-11 00:20;Iron Maiden;The Number of the Beast - 2015 Remaster;290586;;;;;;;;;;;;;;;
2020-11-11 00:23;AC/DC;T.N.T.;214666;;;;;;;;;;;;;;;
2020-11-11 00:26;The Clash;Should I Stay or Should I Go - Remastered;188986;;;;;;;;;;;;;;;
2020-11-11 00:33;Guns N' Roses;Paradise City;165041;;;;;;;;;;;;;;;
2020-11-11 00:36;Manuel Turizo;La Nota;216107;;;;;;;;;;;;;;;
2020-11-11 00:40;Rauw Alejandro;Tattoo - Remix with Camilo;222680;;;;;;;;;;;;;;;
2020-11-11 01:25;Sebastian Yatra;Chica Ideal;104941;;;;;;;;;;;;;;;
2020-11-11 01:29;Manuel Turizo;La Nota;216107;;;;;;;;;;;;;;;
2020-11-11 12:12;Sebastian Yatra;Chica Ideal;179178;;;;;;;;;;;;;;;
2020-11-11 12:14;Ahe Bane;Hawaii;144001;;;;;;;;;;;;;;;
2020-11-11 12:15;Kaelin Ellis;Rheo;66531;;;;;;;;;;;;;;;
2020-11-11 17:00;Kaelin Ellis;Rheo;29767;;;;;;;;;;;;;;;
2020-11-11 17:04;Bon Jovi;You Give Love A Bad Name;222706;;;;;;;;;;;;;;;
2020-11-11 17:08;AC/DC;Back In Black;255493;;;;;;;;;;;;;;;
2020-11-11 17:43;Eminem;"Lose Yourself - From ""8 Mile"" Soundtrack";46126;;;;;;;;;;;;;;;
2020-11-11 17:44;Brytiago;Condena;1811;;;;;;;;;;;;;;;
2020-11-11 17:44;DCS;Punto G;4086;;;;;;;;;;;;;;;
2020-11-11 17:44;Bad Bunny;Si Veo a Tu Mamá;2623;;;;;;;;;;;;;;;
2020-11-11 17:44;Maluma;Hawái - Remix;6478;;;;;;;;;;;;;;;
2020-11-11 17:48;KHEA;Ayer Me Llamó Mi Ex – Remix;256253;;;;;;;;;;;;;;;
2020-11-11 20:05;KHEA;Ayer Me Llamó Mi Ex – Remix;226185;;;;;;;;;;;;;;;
2020-11-11 22:04;Brytiago;Te Falle - Remix;14317;;;;;;;;;;;;;;;
2020-11-12 00:17;KHEA;Ayer Me Llamó Mi Ex – Remix;231424;;;;;;;;;;;;;;;
2020-11-12 00:17;Artificial Intelligence and You;018 - Guest: Tony Czarnecki, Futurist;13248;;;;;;;;;;;;;;;
2020-11-12 00:20;Manuel Turizo;La Nota;168277;;;;;;;;;;;;;;;
2020-11-12 00:20;Survivor;Eye of the Tiger - 2006 Master;3029;;;;;;;;;;;;;;;
2020-11-12 00:20;Becky G;No Drama;1109;;;;;;;;;;;;;;;
2020-11-12 00:23;Nacho;La Buena;175880;;;;;;;;;;;;;;;
2020-11-12 00:45;Andy Rivera;La Oficial - Remix;219648;;;;;;;;;;;;;;;
2020-11-12 00:46;De La Ghetto;Sube La Music;9959;;;;;;;;;;;;;;;
2020-11-12 01:46;Lola Indigo;cómo te va?;210210;;;;;;;;;;;;;;;
2020-11-12 02:17;Maribou State;Tongue;22677;;;;;;;;;;;;;;;
2020-11-12 02:18;Oliver Koletzki;No Man No Cry - Jimmy Sax Version;32428;;;;;;;;;;;;;;;
2020-11-12 02:25;Oliver Koletzki;No Man No Cry - Jimmy Sax Version;378903;;;;;;;;;;;;;;;
2020-11-12 12:47;Ahe Bane;Hawaii;1898;;;;;;;;;;;;;;;
2020-11-12 12:47;Oliver Koletzki;Spiritual but Not Religious;22464;;;;;;;;;;;;;;;
2020-11-12 13:48;Oliver Koletzki;No Man No Cry - Jimmy Sax Version;178581;;;;;;;;;;;;;;;
2020-11-12 13:52;Queen;Don't Stop Me Now - Remastered 2011;209413;;;;;;;;;;;;;;;
2020-11-12 15:53;Guns N' Roses;Knockin' On Heaven's Door;290841;;;;;;;;;;;;;;;
2020-11-12 16:59;Iron Maiden;The Number of the Beast - 2015 Remaster;80540;;;;;;;;;;;;;;;
2020-11-12 17:00;Metallica;I Disappear;600;;;;;;;;;;;;;;;
2020-11-12 17:00;Queen;The Show Must Go On - Remastered 2011;3050;;;;;;;;;;;;;;;
2020-11-12 17:01;JVKE;Upside Down (feat. Charlie Puth);370;;;;;;;;;;;;;;;
2020-11-12 17:02;Manuel Turizo;La Nota;1760;;;;;;;;;;;;;;;
2020-11-12 17:02;JVKE;Upside Down;590;;;;;;;;;;;;;;;
2020-11-12 17:02;JVKE;Upside Down (feat. Charlie Puth);70960;;;;;;;;;;;;;;;
2020-11-12 17:03;Deep Purple;Smoke On The Water - Remastered 2012;1840;;;;;;;;;;;;;;;
2020-11-12 17:03;JVKE;Upside Down;30270;;;;;;;;;;;;;;;
2020-11-12 17:07;Queen;Love Of My Life - Live;115300;;;;;;;;;;;;;;;
2020-11-12 17:10;AC/DC;Back In Black;190390;;;;;;;;;;;;;;;
2020-11-12 19:07;AC/DC;Back In Black;618;;;;;;;;;;;;;;;
2020-11-12 19:07;Black Sabbath;Iron Man;1429;;;;;;;;;;;;;;;
2020-11-12 19:31;Nirvana;Smells Like Teen Spirit;301920;;;;;;;;;;;;;;;
2020-11-12 19:59;Arctic Monkeys;Do I Wanna Know?;19824;;;;;;;;;;;;;;;
2020-11-12 19:59;AC/DC;It's a Long Way to the Top (If You Wanna Rock 'N' Roll);301226;;;;;;;;;;;;;;;
2020-11-12 22:50;KHEA;Ayer Me Llamó Mi Ex – Remix;256253;;;;;;;;;;;;;;;
2020-11-12 22:50;Chuknano;El Rincon de Diogenes;28896;;;;;;;;;;;;;;;
2020-11-12 22:52;Yandel;Se Viste y Se Maquilla;88010;;;;;;;;;;;;;;;
2020-11-12 22:56;Wisin & Yandel;Ganas de Ti;226520;;;;;;;;;;;;;;;
2020-11-12 22:56;Miky Woodz;Provócame - Remix;35590;;;;;;;;;;;;;;;
2020-11-12 23:02;Anuel AA;La Bebe - Remix;352290;;;;;;;;;;;;;;;
2020-11-12 23:05;Manuel Turizo;La Nota;28880;;;;;;;;;;;;;;;
2020-11-12 23:05;El Alfa;4K;122810;;;;;;;;;;;;;;;
2020-11-12 23:07;Los Hitmen;Loco por Verte;97090;;;;;;;;;;;;;;;
2020-11-12 23:11;Deep Purple;Smoke On The Water - Remastered 2012;275560;;;;;;;;;;;;;;;
2020-11-12 23:17;Queen;Somebody To Love - Remastered 2011;296480;;;;;;;;;;;;;;;
2020-11-12 23:21;AC/DC;Dirty Deeds Done Dirt Cheap;231933;;;;;;;;;;;;;;;
2020-11-12 23:24;AC/DC;T.N.T.;214666;;;;;;;;;;;;;;;
2020-11-12 23:28;Metallica;I Disappear;222350;;;;;;;;;;;;;;;
2020-11-13 12:00;The Rolling Stones;Start Me Up - Remastered;21290;;;;;;;;;;;;;;;
2020-11-13 12:01;Ahe Bane;Hawaii;362;;;;;;;;;;;;;;;
2020-11-13 12:01;Young & Sick;Size of Relief;4075;;;;;;;;;;;;;;;
2020-11-13 12:32;Tourist;Kin;280960;;;;;;;;;;;;;;;
2020-11-13 12:36;Model Man;Clarity;225062;;;;;;;;;;;;;;;
2020-11-13 12:37;Lemonboi;Tango;72020;;;;;;;;;;;;;;;
2020-11-13 12:37;Model Man;Clarity;557;;;;;;;;;;;;;;;
2020-11-13 12:38;KAASI;The Ride;371;;;;;;;;;;;;;;;
2020-11-13 12:38;KAASI;The Ride;0;;;;;;;;;;;;;;;
2020-11-13 12:38;Harvio;Work Work;0;;;;;;;;;;;;;;;
2020-11-13 12:38;Harvio;Work Work;5990;;;;;;;;;;;;;;;
2020-11-13 12:38;Harvio;Work Work;871;;;;;;;;;;;;;;;
2020-11-13 12:38;Lemonboi;Tango;69;;;;;;;;;;;;;;;
2020-11-13 12:38;Lemonboi;Tango;3506;;;;;;;;;;;;;;;
2020-11-13 12:38;Lemonboi;Tango;23;;;;;;;;;;;;;;;
2020-11-13 12:38;The Blaze;Interlude;685;;;;;;;;;;;;;;;
2020-11-13 12:38;Model Man;Clarity;92;;;;;;;;;;;;;;;
2020-11-13 12:38;Model Man;Clarity;23;;;;;;;;;;;;;;;
2020-11-13 12:38;Model Man;Clarity;500;;;;;;;;;;;;;;;
2020-11-13 12:38;Tourist;Kin;17995;;;;;;;;;;;;;;;
2020-11-13 12:38;Tourist;Kin;1114;;;;;;;;;;;;;;;
2020-11-13 12:38;Felix Cartal;Love Me - Felix Cartal's Chill Mix;487;;;;;;;;;;;;;;;
2020-11-13 12:38;Felix Cartal;Love Me - Felix Cartal's Chill Mix;92;;;;;;;;;;;;;;;
2020-11-13 12:38;Felix Cartal;Love Me - Felix Cartal's Chill Mix;371;;;;;;;;;;;;;;;
2020-11-13 12:41;Chet Faker;1998;175589;;;;;;;;;;;;;;;
2020-11-13 12:42;Jay Wheeler;Sin Ti - Remix;100542;;;;;;;;;;;;;;;
2020-11-13 12:44;Montano;Sigue Sola (with Juhn & KHEA feat. Totoy El Frio, Jerry Di & Beéle);65758;;;;;;;;;;;;;;;
2020-11-13 12:47;Dalex;Matemáticas;192534;;;;;;;;;;;;;;;
2020-11-13 12:50;Daddy Yankee;Definitivamente;217773;;;;;;;;;;;;;;;
2020-11-13 12:51;Bad Bunny;Ignorantes;65374;;;;;;;;;;;;;;;
2020-11-13 12:56;KHEA;Ayer Me Llamó Mi Ex – Remix;256253;;;;;;;;;;;;;;;
2020-11-13 12:59;Maluma;Parce (feat. Justin Quiles);224758;;;;;;;;;;;;;;;
2020-11-13 13:01;Andy Rowse;Se Suponia;102516;;;;;;;;;;;;;;;
2020-11-13 13:02;Sech;La Luz;50991;;;;;;;;;;;;;;;
2020-11-13 13:07;Nio Garcia;Llamé Pa' Verte;115705;;;;;;;;;;;;;;;
2020-11-13 13:10;Bad Bunny;DÁKITI;205090;;;;;;;;;;;;;;;
2020-11-13 13:13;DCS;Punto G;162;;;;;;;;;;;;;;;
2020-11-13 13:13;Jay Wheeler;Sin Ti - Remix;172500;;;;;;;;;;;;;;;
2020-11-13 13:14;Haze;Prendemos;5874;;;;;;;;;;;;;;;
2020-11-13 13:27;DJ Luian;Música;122137;;;;;;;;;;;;;;;
2020-11-13 13:32;KHEA;Ayer Me Llamó Mi Ex – Remix;256253;;;;;;;;;;;;;;;
2020-11-13 13:33;Rich Music LTD;Feel Me;55299;;;;;;;;;;;;;;;
2020-11-13 13:36;Dalex;Mejor;201361;;;;;;;;;;;;;;;
2020-11-13 13:36;Chuknano;El Rincon de Diogenes;5340;;;;;;;;;;;;;;;
2020-11-13 13:36;El Alfa;4K;5283;;;;;;;;;;;;;;;
2020-11-13 13:38;Alex Rose;Jangueo;107020;;;;;;;;;;;;;;;
2020-11-13 19:30;The Strokes;Someday;183573;;;;;;;;;;;;;;;
2020-11-13 19:34;Queen;Another One Bites The Dust;214640;;;;;;;;;;;;;;;
2020-11-13 19:38;John Lennon;(Just Like) Starting Over - Remastered 2010;236546;;;;;;;;;;;;;;;
2020-11-13 19:41;The Kinks;Sunny Afternoon - Mono Mix;210525;;;;;;;;;;;;;;;
2020-11-13 20:15;Molotov;Amateur (Rock Me Amadeus);113914;;;;;;;;;;;;;;;
2020-11-13 20:19;Survivor;Eye of the Tiger - 2006 Master;255826;;;;;;;;;;;;;;;
2020-11-13 20:25;Eminem;"Lose Yourself - From ""8 Mile"" Soundtrack";322226;;;;;;;;;;;;;;;
2020-11-13 20:26;Black Sabbath;Iron Man;96693;;;;;;;;;;;;;;;
2020-11-13 20:27;AC/DC;Thunderstruck;534;;;;;;;;;;;;;;;
2020-11-13 20:27;Nirvana;Smells Like Teen Spirit;28096;;;;;;;;;;;;;;;
2020-11-13 20:30;AC/DC;Back In Black;189010;;;;;;;;;;;;;;;
2020-11-13 20:30;Nirvana;Smells Like Teen Spirit;3506;;;;;;;;;;;;;;;
2020-11-13 20:35;AC/DC;Shoot to Thrill;317426;;;;;;;;;;;;;;;
2020-11-13 20:38;Black Sabbath;Paranoid;168440;;;;;;;;;;;;;;;
2020-11-13 20:45;Guns N' Roses;Paradise City;405640;;;;;;;;;;;;;;;
2020-11-13 20:49;Bon Jovi;You Give Love A Bad Name;222706;;;;;;;;;;;;;;;
2020-11-13 20:53;Eminem;"Lose Yourself - From ""8 Mile"" Soundtrack";2066;;;;;;;;;;;;;;;
2020-11-13 20:53;Guns N' Roses;Welcome To The Jungle;266395;;;;;;;;;;;;;;;
2020-11-13 20:56;The Clash;Should I Stay or Should I Go - Remastered;188986;;;;;;;;;;;;;;;
2020-11-13 21:01;Eminem;Till I Collapse;297786;;;;;;;;;;;;;;;
2020-11-13 21:05;AC/DC;You Shook Me All Night Long;210173;;;;;;;;;;;;;;;
2020-11-13 21:08;AC/DC;T.N.T.;214666;;;;;;;;;;;;;;;
2020-11-13 21:12;Survivor;Eye of the Tiger;243773;;;;;;;;;;;;;;;
2020-11-13 21:40;Metallica;Master Of Puppets;489981;;;;;;;;;;;;;;;
2020-11-13 21:44;AC/DC;Hells Bells;1130;;;;;;;;;;;;;;;
2020-11-13 21:44;Guns N' Roses;Knockin' On Heaven's Door;23310;;;;;;;;;;;;;;;
2020-11-13 21:44;Black Sabbath;Iron Man;217930;;;;;;;;;;;;;;;
2020-11-13 21:46;AC/DC;Thunderstruck;71810;;;;;;;;;;;;;;;
2020-11-13 21:46;Iron Maiden;The Number of the Beast - 2015 Remaster;5170;;;;;;;;;;;;;;;
2020-11-13 21:49;Rauw Alejandro;De Cora <3;190100;;;;;;;;;;;;;;;
2020-11-13 21:52;Rauw Alejandro;Tattoo;202886;;;;;;;;;;;;;;;
2020-11-13 21:55;Sech;Relación;184254;;;;;;;;;;;;;;;
2020-11-13 21:59;Arcangel;Amantes y Amigos;182626;;;;;;;;;;;;;;;
2020-11-13 22:01;Arcangel;Amantes y Amigos;3328;;;;;;;;;;;;;;;
2020-11-13 22:01;Arcangel;Amantes y Amigos;127;;;;;;;;;;;;;;;
2020-11-13 22:01;Arcangel;Amantes y Amigos;128;;;;;;;;;;;;;;;
2020-11-13 22:01;MagiaBeats;Safari;14931;;;;;;;;;;;;;;;
2020-11-13 22:01;Rauw Alejandro;De Cora <3;576;;;;;;;;;;;;;;;
2020-11-13 23:29;Arcangel;Aparentemente 2;6037;;;;;;;;;;;;;;;
2020-11-13 23:29;Bad Bunny;La Difícil;122763;;;;;;;;;;;;;;;
2020-11-13 23:29;Justin Quiles;PAM;14442;;;;;;;;;;;;;;;
2020-11-13 23:29;Miky Woodz;Asi Eh - Remix;0;;;;;;;;;;;;;;;
2020-11-13 23:32;J Balvin;Gris;176626;;;;;;;;;;;;;;;
2020-11-13 23:34;Montano;Sigue Sola (with Juhn & KHEA feat. Totoy El Frio, Jerry Di & Beéle);1811;;;;;;;;;;;;;;;
2020-11-13 23:34;Yandel;Por Mi Reggae Muero 2020;21292;;;;;;;;;;;;;;;
2020-11-13 23:34;Rauw Alejandro;Reloj;80707;;;;;;;;;;;;;;;
2020-11-13 23:34;Rich Music LTD;Imaginate;2136;;;;;;;;;;;;;;;
2020-11-13 23:34;Anuel AA;Así Soy Yo;1996;;;;;;;;;;;;;;;
2020-11-13 23:36;Yandel;Dembow 2020;16300;;;;;;;;;;;;;;;
2020-11-13 23:36;Bad Bunny;25/8;2345;;;;;;;;;;;;;;;
2020-11-13 23:38;Nio Garcia;Llamé Pa' Verte;1764;;;;;;;;;;;;;;;
2020-11-13 23:38;Myke Towers;Girl;26470;;;;;;;;;;;;;;;
2020-11-13 23:39;Nio Garcia;No Me la Daban;8614;;;;;;;;;;;;;;;
2020-11-13 23:40;Maluma;Hawái;2693;;;;;;;;;;;;;;;
2020-11-13 23:40;Carlos Arroyo;Aruba;27440;;;;;;;;;;;;;;;
2020-11-13 23:40;Rauw Alejandro;De Cora <3;83127;;;;;;;;;;;;;;;
2020-11-13 23:43;Creedence Clearwater Revival;Fortunate Son;140773;;;;;;;;;;;;;;;
2020-11-13 23:46;KISS;Rock And Roll All Nite;168840;;;;;;;;;;;;;;;
2020-11-13 23:52;The Rolling Stones;Sympathy For The Devil - 50th Anniversary Edition;378146;;;;;;;;;;;;;;;
2020-11-14 01:21;The Clash;Should I Stay or Should I Go - Remastered;141704;;;;;;;;;;;;;;;
2020-11-14 03:01;Maribou State;Tongue;3622;;;;;;;;;;;;;;;
2020-11-14 03:01;Creedence Clearwater Revival;Fortunate Son;7586;;;;;;;;;;;;;;;
2020-11-14 03:03;Creedence Clearwater Revival;Fortunate Son;140773;;;;;;;;;;;;;;;
2020-11-14 03:05;The Clash;Should I Stay or Should I Go - Remastered;69219;;;;;;;;;;;;;;;
2020-11-14 12:34;Creedence Clearwater Revival;Proud Mary;981;;;;;;;;;;;;;;;
2020-11-14 12:36;Creedence Clearwater Revival;Fortunate Son;140773;;;;;;;;;;;;;;;
2020-11-14 12:42;KISS;Rock And Roll All Nite;134080;;;;;;;;;;;;;;;
2020-11-14 12:45;KISS;Rock And Roll All Nite;42666;;;;;;;;;;;;;;;
2020-11-14 12:45;Creedence Clearwater Revival;Fortunate Son;140773;;;;;;;;;;;;;;;
2020-11-14 22:59;Alicia Keys;If I Ain't Got You;2948;;;;;;;;;;;;;;;
2020-11-14 23:03;Tom Misch;It Runs Through Me;261881;;;;;;;;;;;;;;;
2020-11-14 23:06;Tom Misch;The Journey;161731;;;;;;;;;;;;;;;
2020-11-14 23:13;Oliver Koletzki;No Man No Cry - Jimmy Sax Version;400428;;;;;;;;;;;;;;;
2020-11-14 23:16;Men I Trust;Out in Myself (feat. Emmanuelle);165256;;;;;;;;;;;;;;;
2020-11-14 23:18;Bearson;Get Lost - Ford. Remix;176004;;;;;;;;;;;;;;;
2020-11-14 23:23;Maribou State;Tongue;260099;;;;;;;;;;;;;;;
2020-11-14 23:25;Two Feet;Had Some Drinks;140973;;;;;;;;;;;;;;;
2020-11-14 23:26;Oliver Koletzki;No Man No Cry - Jimmy Sax Version;1486;;;;;;;;;;;;;;;
2020-11-14 23:26;Oliver Koletzki;Spiritual but Not Religious;67570;;;;;;;;;;;;;;;
2020-11-14 23:54;Boris Brejcha;Take It Smart;2113;;;;;;;;;;;;;;;
2020-11-14 23:54;Oliver Koletzki;Spiritual but Not Religious;119211;;;;;;;;;;;;;;;
2020-11-14 23:54;Joris Voorn;Ryo;4992;;;;;;;;;;;;;;;
2020-11-14 23:59;Claptone;No Eyes - Radio Edit;257495;;;;;;;;;;;;;;;
2020-11-15 00:03;Claptone;Under the Moon;194386;;;;;;;;;;;;;;;
2020-11-15 00:06;Claptone;Before I Lose My Mind;205402;;;;;;;;;;;;;;;
2020-11-15 00:12;Claptone;Heartbeat;329537;;;;;;;;;;;;;;;
2020-11-15 00:16;Claptone;Cruising (So They Say) - Weiss Remix;242710;;;;;;;;;;;;;;;
2020-11-15 00:19;Claptone;Drop The Pressure;180990;;;;;;;;;;;;;;;
2020-11-15 00:26;Claptone;La Esperanza - Patrice Bäumel Remix;409866;;;;;;;;;;;;;;;
2020-11-15 00:30;Claptone;Puppet Theatre;254640;;;;;;;;;;;;;;;
2020-11-15 00:33;Claptone;Stronger;198000;;;;;;;;;;;;;;;
2020-11-15 00:40;Claptone;Good to You;394460;;;;;;;;;;;;;;;
2020-11-15 13:16;Claptone;United;175394;;;;;;;;;;;;;;;
2020-11-15 13:19;AC/DC;Highway to Hell;208400;;;;;;;;;;;;;;;
2020-11-15 13:23;AC/DC;War Machine;189786;;;;;;;;;;;;;;;
2020-11-15 13:27;AC/DC;Thunderstruck;292880;;;;;;;;;;;;;;;
2020-11-15 13:29;AC/DC;Thunderstruck;85;;;;;;;;;;;;;;;
2020-11-15 13:29;AC/DC;Rock N Roll Train;51214;;;;;;;;;;;;;;;
2020-11-15 13:29;AC/DC;War Machine;42;;;;;;;;;;;;;;;
2020-11-15 13:31;AC/DC;Highway to Hell;2944;;;;;;;;;;;;;;;
2020-11-15 13:34;AC/DC;War Machine;35797;;;;;;;;;;;;;;;
2020-11-15 15:48;Claptone;No Eyes - Radio Edit;204992;;;;;;;;;;;;;;;
2020-11-15 15:51;Claptone;Under the Moon;194386;;;;;;;;;;;;;;;
2020-11-15 15:55;Claptone;Before I Lose My Mind;205402;;;;;;;;;;;;;;;
2020-11-15 16:00;Claptone;Heartbeat;329537;;;;;;;;;;;;;;;
2020-11-15 16:04;Claptone;Drop The Pressure;180990;;;;;;;;;;;;;;;
2020-11-15 20:31;Claptone;Cruising (So They Say) - Weiss Remix;59999;;;;;;;;;;;;;;;
2020-11-15 20:36;Nacho;La Buena;3859;;;;;;;;;;;;;;;
2020-11-15 20:36;Rauw Alejandro;De Cora <3;190100;;;;;;;;;;;;;;;
2020-11-15 21:22;Alejandro Santamaria;Sin Querer;58380;;;;;;;;;;;;;;;
2020-11-15 21:25;Tom Misch;It Runs Through Me;148714;;;;;;;;;;;;;;;
2020-11-15 23:59;Tom Misch;It Runs Through Me;34458;;;;;;;;;;;;;;;
2020-11-16 00:03;Claptone;No Eyes - Radio Edit;204992;;;;;;;;;;;;;;;
2020-11-16 12:54;Claptone;Under the Moon;85964;;;;;;;;;;;;;;;
2020-11-16 13:59;Rauw Alejandro;De Cora <3;158378;;;;;;;;;;;;;;;
2020-11-16 14:01;Bad Bunny;DÁKITI;5226;;;;;;;;;;;;;;;
2020-11-16 14:01;Rauw Alejandro;De Cora <3;102890;;;;;;;;;;;;;;;
2020-11-16 14:04;Bad Bunny;DÁKITI;201341;;;;;;;;;;;;;;;
2020-11-16 14:07;Arcangel;Amantes y Amigos;182626;;;;;;;;;;;;;;;
2020-11-16 14:08;Zandú;Mi Vecina;26362;;;;;;;;;;;;;;;
2020-11-16 14:12;Beéle;De 0 a Siempre;248470;;;;;;;;;;;;;;;
2020-11-16 14:16;Arcangel;Un Año Tarde;197466;;;;;;;;;;;;;;;
2020-11-16 14:18;Chris Tamayo;1993;125504;;;;;;;;;;;;;;;
2020-11-16 14:30;Rauw Alejandro;Soy Una Gargola;48773;;;;;;;;;;;;;;;
2020-11-17 12:25;AC/DC;Highway to Hell;2688;;;;;;;;;;;;;;;
2020-11-17 12:25;Llane;Será;56806;;;;;;;;;;;;;;;
2020-11-17 12:28;Creedence Clearwater Revival;Fortunate Son;140773;;;;;;;;;;;;;;;
2020-11-17 12:30;KISS;Rock And Roll All Nite;168840;;;;;;;;;;;;;;;
2020-11-17 12:37;The Rolling Stones;Sympathy For The Devil - 50th Anniversary Edition;378146;;;;;;;;;;;;;;;
2020-11-17 12:39;The Clash;Should I Stay or Should I Go - Remastered;130381;;;;;;;;;;;;;;;
2020-11-17 12:42;Black Sabbath;Paranoid;168440;;;;;;;;;;;;;;;
2020-11-17 12:44;Creedence Clearwater Revival;Cotton Fields;130526;;;;;;;;;;;;;;;
2020-11-17 12:44;Chuck Berry;Johnny B. Goode;15210;;;;;;;;;;;;;;;
2020-11-17 12:44;Deep Purple;Smoke On The Water - Remastered 2012;1845;;;;;;;;;;;;;;;
2020-11-17 12:47;Rauw Alejandro;De Cora <3;190100;;;;;;;;;;;;;;;
2020-11-17 12:50;Nacho;La Buena;175880;;;;;;;;;;;;;;;
2020-11-17 12:54;Alejandro Santamaria;Sin Querer;202026;;;;;;;;;;;;;;;
2020-11-17 12:57;Bad Bunny;DÁKITI;205090;;;;;;;;;;;;;;;
2020-11-17 13:00;Arcangel;Amantes y Amigos;182626;;;;;;;;;;;;;;;
2020-11-17 13:03;Zandú;Mi Vecina;191288;;;;;;;;;;;;;;;
2020-11-17 13:07;Beéle;De 0 a Siempre;248470;;;;;;;;;;;;;;;
2020-11-17 13:11;Arcangel;Un Año Tarde;197466;;;;;;;;;;;;;;;
2020-11-17 13:12;Chris Tamayo;1993;69449;;;;;;;;;;;;;;;
2020-11-17 13:16;Rauw Alejandro;Soy Una Gargola;249343;;;;;;;;;;;;;;;
2020-11-17 13:17;Llane;Será;42486;;;;;;;;;;;;;;;
2020-11-17 13:18;Rigo V;Mundo Disfrazado;25322;;;;;;;;;;;;;;;
2020-11-17 13:23;Kobi Cantillo;Pal Cara;195893;;;;;;;;;;;;;;;
2020-11-17 13:28;Arcangel;Aparentemente 2;289120;;;;;;;;;;;;;;;
2020-11-17 14:43;HelleH;Adiós;110971;;;;;;;;;;;;;;;
2020-11-17 14:44;Elderbrook;Bird Song;1066;;;;;;;;;;;;;;;
2020-11-17 14:51;Aitana;Corazón Sin Vida;97770;;;;;;;;;;;;;;;
2020-11-17 14:52;Claptone;Before I Lose My Mind;3946;;;;;;;;;;;;;;;
2020-11-17 14:52;Claptone;No Eyes - Radio Edit;85;;;;;;;;;;;;;;;
2020-11-17 14:52;Claptone;No Eyes - Radio Edit;1514;;;;;;;;;;;;;;;
2020-11-17 14:52;Claptone;Under the Moon;2176;;;;;;;;;;;;;;;
2020-11-17 14:54;JVKE;Upside Down (feat. Charlie Puth);43605;;;;;;;;;;;;;;;
2020-11-17 17:57;Yami Safdie;No Me Digas;32234;;;;;;;;;;;;;;;
2020-11-17 17:57;Creedence Clearwater Revival;Fortunate Son;99498;;;;;;;;;;;;;;;
2020-11-17 22:02;Rauw Alejandro;De Cora <3;190100;;;;;;;;;;;;;;;
2020-11-17 22:11;Nacho;La Buena;175880;;;;;;;;;;;;;;;
2020-11-17 22:14;Alejandro Santamaria;Sin Querer;202026;;;;;;;;;;;;;;;
2020-11-17 22:18;Bad Bunny;DÁKITI;205090;;;;;;;;;;;;;;;
2020-11-17 22:21;Arcangel;Amantes y Amigos;182626;;;;;;;;;;;;;;;
2020-11-17 22:24;Zandú;Mi Vecina;191288;;;;;;;;;;;;;;;
2020-11-18 01:55;Beéle;De 0 a Siempre;4650;;;;;;;;;;;;;;;
2020-11-18 01:57;NTO;Lac de Soi;17960;;;;;;;;;;;;;;;
2020-11-18 01:58;AC/DC;Highway to Hell;1450;;;;;;;;;;;;;;;
2020-11-18 01:58;Bad Bunny;DÁKITI;320;;;;;;;;;;;;;;;
2020-11-18 02:01;Bad Bunny;DÁKITI;205090;;;;;;;;;;;;;;;
2020-11-18 02:05;Rauw Alejandro;De Cora <3;190100;;;;;;;;;;;;;;;
2020-11-18 02:06;Manuel Turizo;La Nota;105855;;;;;;;;;;;;;;;
2020-11-18 02:10;Sech;Relación - Remix;247308;;;;;;;;;;;;;;;
2020-11-18 02:13;KAROL G;BICHOTA;178946;;;;;;;;;;;;;;;
2020-11-18 02:14;Maluma;Hawái - Remix;4185;;;;;;;;;;;;;;;
2020-11-18 12:57;Yami Safdie;No Me Digas;14148;;;;;;;;;;;;;;;
2020-11-18 12:58;Eminem;Premonition - Intro;4746;;;;;;;;;;;;;;;
2020-11-18 12:58;Eminem;"I Will (feat. KXNG Crooked, Royce Da 5'9"" & Joell Ortiz)";1685;;;;;;;;;;;;;;;
2020-11-18 12:58;Rauw Alejandro;De Cora <3;5537;;;;;;;;;;;;;;;
2020-11-18 13:01;Eminem;Greatest;226937;;;;;;;;;;;;;;;
2020-11-18 13:06;Eminem;Lucky You (feat. Joyner Lucas);244679;;;;;;;;;;;;;;;
2020-11-18 13:07;Paul Rosenberg;Paul - Skit;35240;;;;;;;;;;;;;;;
2020-11-18 13:11;Eminem;Em Calls Paul - Skit;49023;;;;;;;;;;;;;;;
2020-11-18 13:11;Eminem;Normal;222477;;;;;;;;;;;;;;;
2020-11-18 13:21;Eminem;Stepping Stone;309637;;;;;;;;;;;;;;;
2020-11-18 13:26;Eminem;Not Alike (feat. Royce Da 5'9);288086;;;;;;;;;;;;;;;
